quantity,bin,binBarcode,shelf,level,productName,productType,sku,option1,option2,option3,lotName,expiration,warehouse,minCost,avgCost,maxCost,price,committed,incoming,velocity
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport TeffleX Horizontal Roller Spur,Tack & Equipment > Spurs & Straps > English Spurs,SPTH30,Size: 30mm,,,,,Corro Trailer 1,50460,50460,50460,87000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,AJR Sport Stainless Steel Square End Spur (Block Design),Tack & Equipment > Spurs & Straps > English Spurs,SPSSE15,Size: 15mm,,,,,Corro Trailer 1,49300,49300,49300,85000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,AJR Sport UFO Spur,Tack & Equipment > Spurs & Straps > English Spurs,SPUFO25,Size: 25mm,,,,,Corro Trailer 1,46400,46400,46400,80000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 4/8"" Flat Curb Rein - Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-003-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,71340,71340,71340,123000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 4/8"" Flat Curb Rein - Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-003-F,Color: Brown,Size: Full,,,,Corro Trailer 1,71340,71340,71340,123000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Stirrup Leathers,Tack & Equipment > Stirrups & Leathers > Stirrup Leathers & Accessories,STIR-58- 135,Color: Brown,"Size: 135/53""",,,,Corro Trailer 1,124410,124410,124410,214500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Raised Running Martingale,Tack & Equipment > Martingales & Breastplates,MRTG-014-F,Size: Full,Color: Brown,,,,Corro Trailer 1,137170,137170,137170,236500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Anatomic Breastplate with Attachment to Billets & Running Attachment - Jumper Collection,Tack & Equipment > Martingales & Breastplates,BRST-016-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,188790,188790,188790,325500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Raised Running Martingale,Tack & Equipment > Martingales & Breastplates,MRTG-014-C,Size: Cob,Color: Brown,,,,Corro Trailer 1,137170,137170,137170,236500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 5/8"" Leather Rein with Inner Rubber Strip & Leather Grips - Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-005-C,Size: Cob,Color: Brown,,,,Corro Trailer 1,84970,84970,84970,146500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Fancy Raised Laced Leather Rein - Hunter Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-009-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,107880,107880,107880,186000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Anatomic Breastplate with Attachment to Billets & Running Attachment - Jumper Collection,Tack & Equipment > Martingales & Breastplates,BRST-016-F,Color: Brown,Size: Full,,,,Corro Trailer 1,188790,188790,188790,325500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 5/8"" Leather Rein with Inner Rubber Strip & Leather Grips - Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-005-F,Size: Full,Color: Brown,,,,Corro Trailer 1,84970,84970,84970,146500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Fancy Raised Laced Leather Rein - Hunter Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-009-F,Color: Brown,Size: Full,,,,Corro Trailer 1,107880,107880,107880,186000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Anatomic Breastplate with Clips & Running Attachment - Jumper Collection,Tack & Equipment > Martingales & Breastplates,BRST-017-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,188790,188790,188790,325500,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Stirrup Leathers,Tack & Equipment > Stirrups & Leathers > Stirrup Leathers & Accessories,STIR-58- 145,Color: Brown,"Size: 145/57""",,,,Corro Trailer 1,124410,124410,124410,214500,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Stirrup Leathers,Tack & Equipment > Stirrups & Leathers > Stirrup Leathers & Accessories,STIR-58- 125,Color: Brown,"Size: 125/49""",,,,Corro Trailer 1,124410,124410,124410,214500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Anatomic Breastplate with Clips & Running Attachment - Jumper Collection,Tack & Equipment > Martingales & Breastplates,BRST-017-F,Color: Brown,Size: Full,,,,Corro Trailer 1,188790,188790,188790,325500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Training Bridle with Pad and Rubber Reins with Clips,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridles",BRD-020-F,Color: Brown,Size: Full,,,,Corro Trailer 1,223300,223300,223300,385000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 5/8"" Normal Rubber Reins - Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-011-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,105850,105850,105850,182500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Training Bridle with Pad and Rubber Reins with Clips,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridles",BRD-020-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,223300,223300,223300,385000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Padded Drop Noseband - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-035-F,Color: Brown,Size: Full,,,,Corro Trailer 1,73370,73370,73370,126500,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Invisible Rope Noseband - Hunter Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-022-C,Size: Cob,Color: Brown,,,,Corro Trailer 1,113680,113680,113680,196000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Mexican Noseband without Rings - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-036-F,Color: Brown,Size: Full,,,,Corro Trailer 1,95700,95700,95700,165000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Yoke - Jumper Collection,Tack & Equipment > Martingales & Breastplates,ATT-052-F,Color: Brown,Size: Full,,,,Corro Trailer 1,142970,142970,142970,246500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Leather Covered Rope Double Noseband - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-031-F,Size: Full,Color: Brown,,,,Corro Trailer 1,126440,126440,126440,218000,0,0,0.018681923
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Leather Pelham Roundings Bit Converter,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",CNV-040,Color: Brown,Size: Short,,,,Corro Trailer 1,44080,44080,44080,76000,0,0,0.06871702
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Rope Gag Cheekpieces,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",ATT-044-F,Color: Brown,Size: Full,,,,Corro Trailer 1,44660,44660,44660,77000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Bib Martingale Attachment in Soft Leather,Tack & Equipment > Martingales & Breastplates,ATT-045-F,Size: Full,Color: Brown,,,,Corro Trailer 1,86130,86130,86130,148500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Bib Martingale Attachment in Soft Leather,Tack & Equipment > Martingales & Breastplates,ATT-045-C,Size: Cob,Color: Brown,,,,Corro Trailer 1,86130,86130,86130,148500,0,0,
0,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Leather Covered Rope Double Noseband - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-031-C,Size: Cob,Color: Brown,,,,Corro Trailer 1,126440,126440,126440,218000,0,0,0.018681923
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Mexican Noseband without Rings - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-036-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,95700,95700,95700,165000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Yoke - Jumper Collection,Tack & Equipment > Martingales & Breastplates,ATT-052-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,142970,142970,142970,246500,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 5/8"" Softy Leather Rein Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-061-F,Color: Brown,Size: Full,,,,Corro Trailer 1,139200,139200,139200,240000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Hackamore Headpiece with Throat Latch - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",ATT-066-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,101500,101500,101500,175000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Straight Browband Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",ATT-058C,Color: Brown,Size: Cob,,,,Corro Trailer 1,41470,41470,41470,71500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport 5/8 Softy Leather Rein with Leather Grip - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-059-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,142100,142100,142100,245000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Standing Martingale Attachment - Jumper Collection,Tack & Equipment > Martingales & Breastplates,ATT-070-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,51040,51040,51040,88000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Hackamore Headpiece with Throat Latch - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",ATT-066-F,Color: Brown,Size: Full,,,,Corro Trailer 1,101500,101500,101500,175000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Running Attachment with Elastic Cord,Tack & Equipment > Martingales & Breastplates,ATT-037-F,Color: Brown,Size: Full,,,,Corro Trailer 1,57420,57420,57420,99000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Nylon Bit Converters,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",CNV-042,Color: Brown,Size: Short,,,,Corro Trailer 1,18560,18560,18560,32000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Straight Browband Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",ATT-058F,Color: Brown,Size: Full,,,,Corro Trailer 1,41470,41470,41470,71500,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Standing Martingale Attachment - Jumper Collection,Tack & Equipment > Martingales & Breastplates,ATT-070-F,Color: Brown,Size: Full,,,,Corro Trailer 1,51040,51040,51040,88000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport 5/8 Softy Leather Rein with Leather Grip - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-059-F,Color: Brown,Size: Full,,,,Corro Trailer 1,142100,142100,142100,245000,0,0,0.17868021
1,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 5/8"" Softy Leather Rein Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-061-C,Color: Brown,Size: Cob,,,,Corro Trailer 1,139200,139200,139200,240000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,"AJR Sport 1"" Web Rein, Raised, with Stopper and Leather Grip - Jumper Collection","Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Reins",REIN-060-F,Color: Brown,Size: Full,,,,Corro Trailer 1,99760,99760,99760,172000,0,0,
2,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Hybrid Padded Noseband - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-065F,Color: Brown,Size: Full,,,,Corro Trailer 1,144420,144420,144420,249000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Hybrid Padded Noseband - Jumper Collection,"Tack & Equipment > Bridles, Headstalls & Reins > English Bridles & Reins > Bridle Accessories",NSBD-065C,Color: Brown,Size: Cob,,,,Corro Trailer 1,144420,144420,144420,249000,0,0,
5,Supplements,1778252144213,Eliot's Trailer,1,Atletix Horse,Horse Care > Supplements > Joint Health,ATLETIX60,Size: 60 Doses,,,Lot# 161771015,2028-10-15,Corro Trailer 1,89000,89000,89000,199990,0,0,0.24403249
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Ernaek-W Women's High-Waist Knee Grip Breeches in Standard Weight B-Move,Rider > Accessories & Apparel > Breeches,EC900-N09148W-005-48,Color: Beige,Size: 46,,,,Corro Trailer 1,195000,195000,195000,389000,0,2,
0,Rider,1778252234585,Eliot's Trailer,1,Equiline Ernaek-W Women's High-Waist Knee Grip Breeches in Standard Weight B-Move,Rider > Accessories & Apparel > Breeches,EC900-N09148W-005-40,Color: Beige,Size: 40,,,,Corro Trailer 1,195000,195000,195000,389000,0,0,0.13122752
0,Rider,1778252234585,Eliot's Trailer,1,Equiline Ernaek-W Women's High-Waist Knee Grip Breeches in Standard Weight B-Move,Rider > Accessories & Apparel > Breeches,EC900-N09148W-005-44,Color: Beige,Size: 44,,,,Corro Trailer 1,195000,195000,195000,389000,0,1,0.14587265
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Grafton B-MOVE - Men's Knee Patch Riding Breeches in B-Move Fabric,Rider > Accessories & Apparel > Breeches,EC018-N08200-005-50,Color: Beige,Size: 50,,,,Corro Trailer 1,190000,190000,190000,379000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Grafton B-MOVE - Men's Knee Patch Riding Breeches in B-Move Fabric,Rider > Accessories & Apparel > Breeches,EC018-N08200-005-46,Color: Beige,Size: 46,,,,Corro Trailer 1,190000,190000,190000,379000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Grafton B-MOVE - Men's Knee Patch Riding Breeches in B-Move Fabric,Rider > Accessories & Apparel > Breeches,EC018-N08200-005-52,Color: Beige,Size: 52,,,,Corro Trailer 1,190000,190000,190000,379000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Grafton B-MOVE - Men's Knee Patch Riding Breeches in B-Move Fabric,Rider > Accessories & Apparel > Breeches,EC018-N08200-005-48,Color: Beige,Size: 48,,,,Corro Trailer 1,190000,190000,190000,379000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Grafton B-MOVE - Men's Knee Patch Riding Breeches in B-Move Fabric,Rider > Accessories & Apparel > Breeches,EC018-N08200-005-54,Color: Beige,Size: 54,,,,Corro Trailer 1,190000,190000,190000,379000,0,0,
0,Rider,1778252234585,Eliot's Trailer,1,Equiline Lily - Women's Show Shirt in Technical Fabric,Rider > Accessories & Apparel > Shirts,EC018-H00702-001-XS,Color: White,Size: XS,,,,Corro Trailer 1,107000,107000,107000,215000,0,0,0.115974486
2,Rider,1778252234585,Eliot's Trailer,1,Equiline Lily - Women's Show Shirt in Technical Fabric,Rider > Accessories & Apparel > Shirts,EC018-H00702-001-M,Color: White,Size: M,,,,Corro Trailer 1,107000,107000,107000,215000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Lily - Women's Show Shirt in Technical Fabric,Rider > Accessories & Apparel > Shirts,EC018-H00702-001-S,Color: White,Size: S,,,,Corro Trailer 1,107000,107000,107000,215000,0,0,
29,First Aid,1778252086689,Eliot's Trailer,1,Corro Mud Fever Foam Cleanser,Horse Care > First Aid & Wellness > Wound Care & Topicals,MUDF6.7,Size: 6.7 ounces,,,,,Corro Trailer 1,16000,16000,16000,44990,0,0,0.33395502
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Single Jointed Golden Ease Pelham Bit,Tack & Equipment > Bits > English Bits,PSJGE1138,Size: 135mm,,,,,Corro Trailer 1,72500,72500,72500,125000,0,0,
1,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Double Jointed Golden Ease Pelham Bit,Tack & Equipment > Bits > English Bits,PDJGE1129,Size: 135mm,,,,,Corro Trailer 1,78300,78300,78300,135000,0,0,
0,Tack,1778180207021,Eliot's Trailer,1,AJR Sport Double Jointed Golden Ease D Bit,Tack & Equipment > Bits > English Bits,DDJGE5081,Size: 135mm,,,,,Corro Trailer 1,63800,63800,63800,110000,0,0,0.17868021
0,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Coco Cap-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenCocoCapSleeveEquestrianShowShirt-Ivory-XS,Color: Ivory,Size: XS,,,,Corro Trailer 1,0,0,0,150000,0,0,0.0358931
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Coco Cap-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenCocoCapSleeveEquestrianShowShirt-Ivory-M,Color: Ivory,Size: M,,,,Corro Trailer 1,0,0,0,150000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Coco Cap-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenCocoCapSleeveEquestrianShowShirt-Ivory-L,Color: Ivory,Size: L,,,,Corro Trailer 1,0,0,0,150000,0,0,
0,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Coco Cap-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenCocoCapSleeveEquestrianShowShirt-Ivory-S,Color: Ivory,Size: S,,,,Corro Trailer 1,0,0,0,150000,0,0,0.018601084
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Haley UV Riding Base-layer Turtleneck Sun-shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenHaleyUvRidingBaseLayerTurtleneckSunShirt-Espresso-S,Color: Espresso,Size: S,,,,Corro Trailer 1,0,0,0,130000,0,0,0.011423172
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Haley UV Riding Base-layer Turtleneck Sun-shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenHaleyUvRidingBaseLayerTurtleneckSunShirt-Espresso-L,Color: Espresso,Size: L,,,,Corro Trailer 1,0,0,0,130000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Haley UV Riding Base-layer Turtleneck Sun-shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenHaleyUvRidingBaseLayerTurtleneckSunShirt-Espresso-M,Color: Espresso,Size: M,,,,Corro Trailer 1,0,0,0,130000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Haley UV Riding Base-layer Turtleneck Sun-shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenHaleyUvRidingBaseLayerTurtleneckSunShirt-Espresso-XS,Color: Espresso,Size: XS,,,,Corro Trailer 1,0,0,0,130000,0,0,0.10233676
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Haley UV Riding Base-layer Turtleneck Sun-shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenHaleyUvRidingBaseLayerTurtleneckSunShirt-Stone-M,Color: Stone,Size: M,,,,Corro Trailer 1,0,0,0,130000,0,0,
2,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Haley UV Riding Base-layer Turtleneck Sun-shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenHaleyUvRidingBaseLayerTurtleneckSunShirt-Stone-XS,Color: Stone,Size: XS,,,,Corro Trailer 1,0,0,0,130000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Haley UV Riding Base-layer Turtleneck Sun-shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenHaleyUvRidingBaseLayerTurtleneckSunShirt-Stone-L,Color: Stone,Size: L,,,,Corro Trailer 1,0,0,0,130000,0,0,
2,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Isabel 2.0 Long-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenIsabel20LongSleeveEquestrianShowShirt-Navy-XS,Color: Navy,Size: XS,,,,Corro Trailer 1,0,0,0,140000,0,0,0.0173739
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Isabel 2.0 Long-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenIsabel20LongSleeveEquestrianShowShirt-Navy-L,Color: Navy,Size: L,,,,Corro Trailer 1,0,0,0,140000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Isabel 2.0 Long-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenIsabel20LongSleeveEquestrianShowShirt-Navy-S,Color: Navy,Size: S,,,,Corro Trailer 1,0,0,0,140000,0,0,0.02143151
2,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Jessica II Gingham Equestrian Button-Down Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenJessicaIiGinghamEquestrianButtonDownShirt-Cinnamon-S,Color: Cinnamon,Size: S,,,,Corro Trailer 1,0,0,0,145000,0,0,
0,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Jessica II Gingham Equestrian Button-Down Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenJessicaIiGinghamEquestrianButtonDownShirt-Cinnamon-M,Color: Cinnamon,Size: M,,,,Corro Trailer 1,0,0,0,145000,0,0,0.04839836
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Jessica II Gingham Equestrian Button-Down Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenJessicaIiGinghamEquestrianButtonDownShirt-Cinnamon-L,Color: Cinnamon,Size: L,,,,Corro Trailer 1,0,0,0,145000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Jessica II Gingham Equestrian Button-Down Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenJessicaIiGinghamEquestrianButtonDownShirt-Cinnamon-XS,Color: Cinnamon,Size: XS,,,,Corro Trailer 1,0,0,0,145000,0,0,0.21159904
0,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Parker Cropped Equestrian Sweater,Rider > Accessories & Apparel > Jackets,SolidCitizenParkerCroppedEquestrianSweater-Brown-L,Color: Brown,Size: L,,,,Corro Trailer 1,0,0,0,388000,0,0,0.17131694
0,Rider,1778252234585,Eliot's Trailer,1,Solid Citizen Isabel 2.0 Long-sleeve Equestrian Show Shirt,Rider > Accessories & Apparel > Shirts,SolidCitizenIsabel20LongSleeveEquestrianShowShirt-Navy-M,Color: Navy,Size: M,,,,Corro Trailer 1,0,0,0,140000,0,0,1
0,Rider,1778252234585,Eliot's Trailer,1,Yagya Lightweight Long Sleeve,Rider > Accessories & Apparel > Shirts,1000000001191,Size: Large,Color: Slate Blue,,,,Corro Trailer 1,55000,55000,55000,160000,0,0,0.13248883
1,Rider,1778252234585,Eliot's Trailer,1,Yagya Performance Show Jacket,Rider > Accessories & Apparel > Jackets,1000000001282,Color: Hunter Green,Size: Large,,,,Corro Trailer 1,250000,250000,250000,580000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Yagya Performance Show Jacket,Rider > Accessories & Apparel > Jackets,1000000001281,Color: Hunter Green,Size: Medium,,,,Corro Trailer 1,250000,250000,250000,580000,0,0,
0,Rider,1778252234585,Eliot's Trailer,1,Yagya Performance Show Jacket,Rider > Accessories & Apparel > Jackets,1000000001266,Color: Slate Blue,Size: Small,,,,Corro Trailer 1,250000,250000,250000,580000,0,0,0.18341908
1,Rider,1778252234585,Eliot's Trailer,1,Yagya Performance Show Jacket,Rider > Accessories & Apparel > Jackets,1000000001267,Color: Slate Blue,Size: Medium,,,,Corro Trailer 1,250000,250000,250000,580000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Yagya Performance Show Jacket,Rider > Accessories & Apparel > Jackets,1000000001265,Color: Slate Blue,Size: XS,,,,Corro Trailer 1,250000,250000,250000,580000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Yagya Performance Show Jacket,Rider > Accessories & Apparel > Jackets,1000000001268,Color: Slate Blue,Size: Large,,,,Corro Trailer 1,250000,250000,250000,580000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Equiline Isabel - Women's Show Shirt in Technical Fabric,Rider > Accessories & Apparel > Shirts,EC018-H00504-001,Size: S,,,,,Corro Trailer 1,49500,49500,49500,99000,0,0,
16,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Holder Refill,Horse Care > Treats & Toys > Toys & Licks,B2BAUS,Size: 650 gm,Flavor: Banana,,,,Corro Trailer 1,0,1850,3700,6990,0,0,0.0632208
15,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Holder Refill,Horse Care > Treats & Toys > Toys & Licks,B2APUS,Size: 650 gm,Flavor: Apple,,,,Corro Trailer 1,0,1850,3700,6990,0,0,0.105368
14,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Holder Refill,Horse Care > Treats & Toys > Toys & Licks,B2NAUS,Size: 650 gm,Flavor: Molasses,,,,Corro Trailer 1,0,1850,3700,6990,0,0,0.0842944
15,Treats / Toys,1778252144214,Eliot's Trailer,1,Likit Holder Refill,Horse Care > Treats & Toys > Toys & Licks,B2MIUS,Size: 650 gm,Flavor: Mint,,,,Corro Trailer 1,0,1850,3700,6990,0,0,0.0842944
1,Fly Gear,1778252234584,Eliot's Trailer,1,Horseware Ireland Shield Flymask,Horse Wear > Fly & Insect Control > Fly Masks,DCHCN1-BI00-HO,Color: Navy,Size: Horse,,,,Corro Trailer 1,20020,20020,20020,43950,0,0,0.053107776
1,Fly Gear,1778252234584,Eliot's Trailer,1,Horseware Ireland Shield Flymask,Horse Wear > Fly & Insect Control > Fly Masks,DCHCN1-BI00-PY,Color: Navy,Size: Pony,,,,Corro Trailer 1,20020,20020,20020,43950,0,0,
1,Fly Gear,1778252234584,Eliot's Trailer,1,Horseware Ireland Shield Flymask,Horse Wear > Fly & Insect Control > Fly Masks,DCHCN1-BI00-CO,Color: Navy,Size: Cob,,,,Corro Trailer 1,20020,20020,20020,43950,0,0,0.028839234
2,Rider,1778252234585,Eliot's Trailer,1,Equisite Alesia Long Sleeve Mockneck Officially Licensed FEI™ World Cup™ Finals Fort Worth 2026 Merchandise,Rider > Accessories & Apparel > Shirts,6596d5ce0b755-FEI,Color: White,Size: XS,,,,Corro Trailer 1,55000,55000,55000,110000,0,0,
1,Rider,1778252234585,Eliot's Trailer,1,Equisite Alesia Long Sleeve Mockneck Officially Licensed FEI™ World Cup™ Finals Fort Worth 2026 Merchandise,Rider > Accessories & Apparel > Shirts,sku-47110139576611-FEI,Color: Black,Size: XS,,,,Corro Trailer 1,55000,55000,55000,110000,0,0,0.020552915
